"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID"
"11734697_x_at","11734697_x_at",-0.332917587551195,2.73649114097257,-3.21097836211065,0.00137555032513057,0.0211441889977208,-1.2159602789444,"GOLGA8A /// GOLGA8B","23015 /// 440270"
"11746681_a_at","11746681_a_at",-0.63665633762673,6.86556531825436,-3.2108627567386,0.00137609669529921,0.0211441889977208,-1.21630815629139,"VNN3","55350"
"11723525_at","11723525_at",0.762756234054243,7.36146470362718,3.21045757853968,0.00137801321811758,0.0211498531233421,-1.21752731409483,"TBC1D8","11138"
"11746556_a_at","11746556_a_at",-0.495793777024992,4.60823700204364,-3.21026033828184,0.00137894707136105,0.0211498531233421,-1.21812074444943,"SLBP","7884"
"11723283_a_at","11723283_a_at",0.703337155088577,4.13105577099501,3.21024076775826,0.00137903976179546,0.0211498531233421,-1.21817962371264,"CEACAM1","634"
"11732215_a_at","11732215_a_at",0.254653592946354,4.68522916588778,3.20836870321116,0.00138793294477014,0.0212645122805116,-1.22381024324572,"PEF1","553115"
"11719168_at","11719168_at",-0.515999591508996,4.8273807146808,-3.20830394762016,0.00138824151015756,0.0212645122805116,-1.22400495181375,"MOAP1","64112"
"11757311_x_at","11757311_x_at",0.27465017620665,8.41888921547132,3.2078330476469,0.00139048729184028,0.0212856831022954,-1.225420749401,"POMP","51371"
"11754497_a_at","11754497_a_at",0.253958812999358,4.1864716434414,3.20692643661677,0.00139482048946607,0.021324861647056,-1.22814597672771,"VIPAR","63894"
"11733332_at","11733332_at",0.198713182611239,2.60296876892269,3.20691841660147,0.00139485887717992,0.021324861647056,-1.228170081146,"NRP2","8828"
"11748340_x_at","11748340_x_at",0.664421648639924,4.10188514638653,3.20675477283445,0.00139564236941903,0.021324861647056,-1.22866190502812,"LAIR1","3903"
"11721546_s_at","11721546_s_at",-0.352821955928201,4.46156446091895,-3.20651042844013,0.00139681299622596,0.0213295248481939,-1.22939622549631,"ZEB1","6935"
"11741013_a_at","11741013_a_at",-0.393486731852572,2.11951022948628,-3.20563922690866,0.00140099421272614,0.0213801259237452,-1.23201397656998,"LRRN3","54674"
"11757678_s_at","11757678_s_at",-0.312008239978418,10.7706821535736,-3.20504925882174,0.00140383224936316,0.0214101792189384,-1.23378629557553,"EEF2","1938"
"11759629_a_at","11759629_a_at",-0.955902509168083,4.57565459161596,-3.20468122432389,0.00140560536520743,0.0214220302037681,-1.23489174461331,"TRA@ /// TRAC /// TRAJ17 /// TRAV20","28663 /// 28738 /// 28755 /// 6955"
"11752568_a_at","11752568_a_at",-0.72120987887857,3.72757207012344,-3.20440783601293,0.00140692383377431,0.0214220302037681,-1.23571282907318,"LCK","3932"
"11717492_x_at","11717492_x_at",0.25494722814265,7.92876807926185,3.20413676215281,0.00140823226833773,0.0214220302037681,-1.23652689507356,"DYNLRB1","83658"
"11757472_x_at","11757472_x_at",0.197482985263107,9.27630778669327,3.20400106243738,0.00140888769346974,0.0214220302037681,-1.23693439175794,"NEDD8","4738"
"11718290_a_at","11718290_a_at",-0.36196430327064,7.67542706870574,-3.20398707989927,0.00140895524467695,0.0214220302037681,-1.23697637937997,"FXYD5","53827"
"11737911_a_at","11737911_a_at",1.3332560332402,6.62441733113217,3.2037599713791,0.00141005285039018,0.021425500956052,-1.23765832978194,"GPR84","53831"
"11731560_at","11731560_at",0.625587895817478,3.0281017097581,3.20335077970285,0.00141203244996791,0.0214423609130679,-1.23888691184751,"FAM89A","375061"
"11739437_at","11739437_at",-0.473680473823721,6.74645001199003,-3.20279453918035,0.00141472756370763,0.0214700588270555,-1.24055675738115,"PPTC7","160760"
"11746023_a_at","11746023_a_at",0.488131894569499,9.277470535702,3.20220405443043,0.00141759379739459,0.0214921268332788,-1.24232909591228,"PGD","5226"
"11747202_x_at","11747202_x_at",0.368681549331027,4.39236763182918,3.20213573712045,0.0014179257579693,0.0214921268332788,-1.24253412961982,"MPDU1","9526"
"11717296_s_at","11717296_s_at",-0.470484645325563,3.34488400951995,-3.20177418549399,0.00141968376894211,0.0214955256039382,-1.24361914638734,"LRPPRC","10128"
"11717309_x_at","11717309_x_at",-0.33384943507137,3.21496551840648,-3.20173090913334,0.00141989433105621,0.0214955256039382,-1.24374901079392,"WDR75","84128"
"11742798_a_at","11742798_a_at",0.464041523279653,4.19972705904489,3.20102847399338,0.00142331608151218,0.0215099518999297,-1.24585665062864,"CLCN3","1182"
"11745355_a_at","11745355_a_at",-0.197049500217026,2.74323492469202,-3.20096330071607,0.00142363394386703,0.0215099518999297,-1.24605217866651,"PHLDB3","653583"
"11755962_a_at","11755962_a_at",0.540273195044088,6.56354736900623,3.20093419895218,0.00142377589982711,0.0215099518999297,-1.24613948637085,"SLC25A28","81894"
"11750745_a_at","11750745_a_at",-0.611735362513209,4.53629426368828,-3.20057524534939,0.00142552792082195,0.0215099518999297,-1.24721631339311,"HSPA9","3313"
"11752425_s_at","11752425_s_at",-0.303656917697674,2.40543247455237,-3.20051373256637,0.0014258283590892,0.0215099518999297,-1.24740083415345,"C19orf2","8725"
"11742418_a_at","11742418_a_at",-0.32073338837762,6.27624402327806,-3.20046144153625,0.00142608380282744,0.0215099518999297,-1.24755768957718,"SETD1B","23067"
"11720012_at","11720012_at",-0.459690710804443,5.02031479637531,-3.2001352279168,0.00142767832374423,0.0215208317840981,-1.24853616389571,"JARID2","3720"
"11717293_x_at","11717293_x_at",-0.485856615758888,6.5527749385985,-3.19877196949156,0.00143435971916392,0.0216083310748863,-1.25262419248242,"SFRS7","6432"
"11740038_s_at","11740038_s_at",-0.738743424056931,5.7288172682207,-3.19818513802113,0.00143724468953099,0.0216385660465368,-1.25438341293665,"ANKRD36 /// ANKRD36B /// LOC400986","375248 /// 400986 /// 57730"
"11718724_at","11718724_at",-0.51262672554599,5.38265956529676,-3.19736799208061,0.00144127085459264,0.0216839156325374,-1.25683255341045,"ARRDC3","57561"
"11744489_a_at","11744489_a_at",0.27900517246348,10.3034193688429,3.19721689582433,0.00144201646197066,0.0216839156325374,-1.25728535063819,"C20orf24","55969"
"11744894_at","11744894_at",0.785412065108752,3.41476163119327,3.1961944169589,0.00144707140737275,0.0217466596988469,-1.26034891348305,"FAM20A","54757"
"11732375_a_at","11732375_a_at",0.357197942315964,6.07158394712219,3.19580645145931,0.00144899371523042,0.0217622785530585,-1.26151109048485,"HTATIP2","10553"
"11715940_s_at","11715940_s_at",-0.365750124268917,8.19852612870324,-3.19529711843984,0.00145152095998803,0.021786958331221,-1.26303662361962,"KHDRBS1","10657"
"11715756_x_at","11715756_x_at",0.357372062329523,8.44055785761222,3.194974363536,0.00145312453434236,0.0217977524488143,-1.26400320319027,"UBL5","59286"
"11763178_at","11763178_at",0.47313547184454,5.29754621547382,3.19341655085709,0.00146088739252416,0.0218943660889905,-1.26866717106021,"UBE2F","140739"
"11758771_at","11758771_at",-0.423240516620099,5.18936733217456,-3.19332558157587,0.00146134188981536,0.0218943660889905,-1.26893945745372,"HLA-DPB1","3115"
"11758793_at","11758793_at",-0.286508370609277,2.73179797010474,-3.19291019833398,0.00146341887149302,0.0219121637343967,-1.2701826735501,"CCDC109B","55013"
"11716955_s_at","11716955_s_at",-0.302724477326118,9.23101738930798,-3.19220718272132,0.00146694027134882,0.0219466961134874,-1.27228639661475,"CTDSP2","10106"
"11726892_a_at","11726892_a_at",0.665759110426108,3.85565447632918,3.19209436665207,0.00146750609409345,0.0219466961134874,-1.27262394849677,"OSTalpha","200931"
"11755860_a_at","11755860_a_at",-0.74723202869589,4.18516700885037,-3.19057755832366,0.00147513315465383,0.0220473812793197,-1.27716119453433,"MME","4311"
"11718810_at","11718810_at",-0.795144595418046,4.90868476160349,-3.18995990937503,0.00147824938875312,0.0220805663243693,-1.27900817330961,"PRKCH","5583"
"11723301_s_at","11723301_s_at",-0.328281766028423,3.45948728058105,-3.18954262419768,0.0014803581630248,0.0220986718872861,-1.28025579973425,"RPS6KB1","6198"
"11743866_at","11743866_at",-0.460358246953443,4.53396984481671,-3.18917921583496,0.00148219692980878,0.0221127273196532,-1.2813422122847,"MPHOSPH10","10199"
"11733732_a_at","11733732_a_at",0.389914562468211,4.04833507547132,3.1887015697468,0.00148461692130543,0.0221302183958429,-1.28276995622051,"GFOD2","81577"
"11749852_s_at","11749852_s_at",-0.419943381597387,4.66954194601496,-3.18842519671236,0.00148601882915504,0.0221302183958429,-1.28359597471506,"FOS","2353"
"11757690_a_at","11757690_a_at",0.364275509389242,7.11644800948504,3.18841647079101,0.00148606311146312,0.0221302183958429,-1.28362205344848,"ROBLD3","28956"
"11718166_a_at","11718166_a_at",-0.545242353526663,4.82101046562344,-3.18796178929736,0.00148837221537649,0.0221512207851262,-1.28498084158734,"RBL2","5934"
"11748082_x_at","11748082_x_at",0.456417322560206,8.76652679337531,3.18709308042415,0.00149279317254253,0.0221937466871831,-1.28757640088121,"FLOT1","10211"
"11737053_s_at","11737053_s_at",-0.615913987820364,6.08079359541771,-3.18704649492237,0.00149303059349791,0.0221937466871831,-1.28771557124354,"HSPD1","3329"
"11717833_a_at","11717833_a_at",-0.30900853946953,2.97946674209975,-3.18573923747989,0.00149970720267205,0.0222795561887012,-1.29162008788021,"TEX10","54881"
"11717017_a_at","11717017_a_at",-0.439677603032655,3.04717766528055,-3.18515524422184,0.00150269875149604,0.0223105502586575,-1.29336385495461,"OCIAD2","132299"
"11738903_a_at","11738903_a_at",0.561673561598964,9.74039178209102,3.18471861497291,0.00150493901463023,0.0223303593946879,-1.29466739901013,"LILRA5","353514"
"11754859_x_at","11754859_x_at",-0.768587630538357,6.37098904963466,-3.18416008641237,0.0015078092139896,0.0223594860938554,-1.29633461628906,"C13orf18","80183"
"11715757_a_at","11715757_a_at",-0.599301583629895,10.7370808310798,-3.18383684411714,0.00150947261767681,0.0223706928053293,-1.29729936997395,"RGS2","5997"
"11729151_at","11729151_at",-0.337619446844082,3.61397708302244,-3.18296870251821,0.00151394845739504,0.0224171686867056,-1.29988996606154,"PIGM","93183"
"11730580_s_at","11730580_s_at",-0.468637573219485,3.64237948755736,-3.18287588218982,0.0015144277312085,0.0224171686867056,-1.30016690779459,"HECW2","57520"
"11723739_s_at","11723739_s_at",-0.325947244599159,3.06439736579052,-3.18258174644089,0.00151594741369602,0.0224261944525522,-1.30104444877987,"WDR36","134430"
"11715758_at","11715758_at",0.177194165544937,6.4652867757581,3.1811353237276,0.00152344100250538,0.0225235314623561,-1.30535863788361,"TTC1","7265"
"11717743_a_at","11717743_a_at",0.431290600040571,3.52814492716459,3.18058380927509,0.00152630726495463,0.0225422778302852,-1.30700311580431,"ACOT7","11332"
"11742375_a_at","11742375_a_at",0.652649589021475,8.78727774780424,3.18053940578917,0.00152653824956366,0.0225422778302852,-1.30713550379723,"LILRA5","353514"
"11751603_x_at","11751603_x_at",-0.357540037763163,5.8746937081596,-3.17928662880679,0.00153306843852676,0.0226120504189037,-1.31086988842295,"SFRS7","6432"
"11732821_a_at","11732821_a_at",-0.381444971246291,6.20581442187157,-3.17928094596773,0.0015330981193698,0.0226120504189037,-1.31088682505082,"MAP2K4","6416"
"11723111_a_at","11723111_a_at",0.595475254945631,7.14894565593142,3.1782490046284,0.00153849663439329,0.0226781029014695,-1.31396184244724,"EMILIN2","84034"
"11744490_x_at","11744490_x_at",0.28565973708119,7.42344080755112,3.17549157530807,0.00155300806805326,0.0228674280521208,-1.32217376402617,"C20orf24","55969"
"11744832_x_at","11744832_x_at",-0.303581784985463,4.02109563726185,-3.1754559754696,0.00155319624114462,0.0228674280521208,-1.32227973879329,"RPAIN","84268"
"11757376_s_at","11757376_s_at",-0.343195809724326,7.83439609114589,-3.17512516071449,0.00155494586305121,0.0228795198452299,-1.32326446367708,"MAT2A","4144"
"11743428_a_at","11743428_a_at",-0.706380201442504,4.62332585937531,-3.17445518440848,0.00155849482313886,0.0229152810943388,-1.32525845298955,"RUNX3","864"
"11716572_s_at","11716572_s_at",-0.425186868561928,6.86746341835287,-3.17431547303106,0.00155923583523518,0.0229152810943388,-1.32567421156786,"RPA1","6117"
"11718698_at","11718698_at",0.216154117125694,5.40266622031297,3.17304271909913,0.00156600135030427,0.0229894874029581,-1.32946090182141,"C6orf89","221477"
"11731360_a_at","11731360_a_at",-0.190865419099193,2.49345048565835,-3.1730146862569,0.00156615066743352,0.0229894874029581,-1.32954428832783,"ICOS","29851"
"11727155_a_at","11727155_a_at",-0.316131250834833,3.33106826277307,-3.17197958617702,0.00157167333990669,0.0230568221043692,-1.33262279517623,"TRIOBP","11078"
"11748213_a_at","11748213_a_at",-0.369898400748954,3.59719514051122,-3.17114967405513,0.00157611422230996,0.0231082160160923,-1.33509034281215,"TSC22D2","9819"
"11748124_a_at","11748124_a_at",-0.231639412733861,2.69279383566334,-3.17073914704642,0.0015783152397898,0.0231267285373719,-1.33631071541166,"CIRBP","1153"
"11746199_a_at","11746199_a_at",0.483792827481086,8.99980952922943,3.17034715825358,0.00158041951137704,0.0231438023038613,-1.3374758358896,"METTL9","51108"
"11754745_x_at","11754745_x_at",0.505639560874815,5.2814250054414,3.16992042935973,0.0015827132162799,0.0231557922875255,-1.33874405594994,"CEACAM21","90273"
"11760707_a_at","11760707_a_at",-0.50705145684577,3.26991140702244,-3.16984530355464,0.00158311734173823,0.0231557922875255,-1.33896730942378,"EIF4A2","1974"
"11754447_a_at","11754447_a_at",-0.561079268906327,4.63613685398379,-3.16965673377849,0.00158413213750076,0.023156892444154,-1.33952766484469,"RPS6KA5","9252"
"11744143_a_at","11744143_a_at",-0.340307015080412,7.27757628915835,-3.1664397384872,0.00160153721542733,0.0233974429231902,-1.34908231132656,"EIF3H","8667"
"11736253_a_at","11736253_a_at",-0.357988639290257,2.56204171331297,-3.16626088120844,0.00160251005231785,0.0233977859889963,-1.34961324961471,"NUP160","23279"
"11720640_x_at","11720640_x_at",-0.210867346072241,2.57065771826434,-3.16591799172714,0.00160437661389219,0.0234075697374326,-1.35063103623105,"MRPS27","23107"
"11743463_a_at","11743463_a_at",-0.450327786071249,5.56592390603741,-3.16578894003922,0.0016050796419809,0.0234075697374326,-1.35101406794472,"CHD4","1108"
"11739313_a_at","11739313_a_at",-0.363829717711934,3.39604346864464,-3.16477325473933,0.00161062266217447,0.0234745157492325,-1.35402814065489,"PWP1","11137"
"11728246_at","11728246_at",-0.335653456489598,5.76710581488778,-3.16410460387915,0.0016142814000725,0.0235139358074391,-1.35601186534721,"FAM134A","79137"
"11721140_a_at","11721140_a_at",-0.217156595569735,2.48188865871446,-3.1637153134352,0.00161641505617516,0.0235311077817443,-1.35716660748774,"TCEA3","6920"
"11717881_a_at","11717881_a_at",0.21875330077305,6.15760536165586,3.16270423130143,0.00162196883499194,0.0235888788294631,-1.36016510766523,"ATXN7L3","56970"
"11726741_a_at","11726741_a_at",-0.328482553291049,3.61823871555362,-3.16260673403413,0.00162250530738569,0.0235888788294631,-1.36045419958331,"OXNAD1","92106"
"11745272_a_at","11745272_a_at",0.65721935309293,6.91664081296633,3.16238323268878,0.0016237357265408,0.0235888788294631,-1.36111687701447,"ATP6V1C1","528"
"11738474_x_at","11738474_x_at",-0.430537946016541,5.52562257739277,-3.16213822494134,0.00162508553119316,0.0235888788294631,-1.36184326812187,"SYAP1","94056"
"11717370_at","11717370_at",0.448541085369761,4.82661886723566,3.16212307244948,0.00162516904375673,0.0235888788294631,-1.36188818994343,"ARSD","414"
"11733064_a_at","11733064_a_at",0.383146525568328,3.21239250757606,3.16183960286861,0.00162673210862257,0.0235976689518022,-1.36272853913137,"SIL1","64374"
"11737857_a_at","11737857_a_at",0.652395108532133,2.99784651355112,3.16059327718579,0.00163362086676788,0.02368365875433,-1.36642241688178,"LRRC50","123872"
"11716482_a_at","11716482_a_at",0.371816915194799,7.21844401101995,3.15975637924482,0.00163826169738801,0.0237369769511023,-1.36890203074393,"GRINA","2907"
"11720273_at","11720273_at",-0.210661407655513,3.91121241915337,-3.15907232011241,0.00164206401919238,0.0237780903742747,-1.37092832905498,"SFT2D3","84826"
"11723984_a_at","11723984_a_at",-0.177463604035182,3.19424663217082,-3.15845413580839,0.00164550717462228,0.023790185601372,-1.37275912740836,"PDCD11","22984"
"11726248_x_at","11726248_x_at",-0.412794271061262,3.34459450537781,-3.15840255012,0.00164579479663914,0.023790185601372,-1.37291188644625,"PARP1","142"
"11715848_a_at","11715848_a_at",-0.349074219887612,8.32474348974938,-3.15840249269075,0.00164579511686842,0.023790185601372,-1.37291205650836,"ATP5G2","517"
"11717720_a_at","11717720_a_at",-0.54477748226488,4.85545525832668,-3.15794162585396,0.00164836679155367,0.0238133926990807,-1.37427669875433,"ST6GAL1","6480"
"11756757_x_at","11756757_x_at",-0.37633433167395,5.59562759834289,-3.15769138756873,0.00164976469300071,0.0238149833808429,-1.37501758149256,"SDR39U1","56948"
"11755873_a_at","11755873_a_at",-0.38331496614618,5.42699579607232,-3.15739891212965,0.00165139992818006,0.0238149833808429,-1.37588344366257,"ACSS1","84532"
"11716621_a_at","11716621_a_at",0.414236209827616,3.81765175233541,3.15738027790082,0.00165150416308684,0.0238149833808429,-1.37593860692529,"TNPO1","3842"
"200094_PM_s_at","200094_PM_s_at",-0.324998007397623,9.91888679725187,-3.1572225685549,0.00165238659002913,0.0238149833808429,-1.37640546420641,"EEF2","1938"
"11751231_a_at","11751231_a_at",-0.770514375592305,5.0270888195187,-3.15694809411703,0.00165392338617794,0.0238149833808429,-1.37721791983739,"HAL","3034"
"11722671_at","11722671_at",-0.596846675498067,4.24722999999501,-3.15664336853982,0.00165563110332607,0.0238149833808429,-1.37811983948167,"AKAP11","11215"
